"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","bedrooms","price","number_of_reviews"
"11166",13322294,"De Baarsjes - Oud-West",52.3600438818916,4.85838934197103,"Apartment","Entire home/apt",2,140,1
"11167",247805,"De Baarsjes - Oud-West",52.3658842405256,4.87261382233919,"Apartment","Entire home/apt",1,115,164
"11168",13355057,"De Baarsjes - Oud-West",52.3729719224584,4.85439170158716,"Apartment","Entire home/apt",1,89,1
"11169",13256754,"De Baarsjes - Oud-West",52.3738860925367,4.85870875442942,"Apartment","Private room",1,80,3
"11170",95540,"De Baarsjes - Oud-West",52.3573470012671,4.85857809870049,"Apartment","Entire home/apt",1,90,168
"11171",7948301,"De Baarsjes - Oud-West",52.3659842952262,4.87808110951496,"Apartment","Private room",1,59,1
"11172",1394668,"De Baarsjes - Oud-West",52.3721056872986,4.84901175443156,"Apartment","Private room",1,85,93
"11173",13822028,"De Baarsjes - Oud-West",52.3598292118155,4.85045814563289,"Apartment","Entire home/apt",2,200,0
"11174",1364013,"De Baarsjes - Oud-West",52.3602114099241,4.85257787126326,"Apartment","Entire home/apt",3,99,8
"11175",4870182,"De Baarsjes - Oud-West",52.3657458093896,4.87503966518876,"Apartment","Entire home/apt",1,95,5
"11176",10309657,"De Baarsjes - Oud-West",52.3586854854652,4.85167602555444,"Apartment","Private room",1,35,1
"11177",4132792,"De Baarsjes - Oud-West",52.3691681554578,4.85130546415786,"Apartment","Private room",1,65,9
"11178",13422609,"De Baarsjes - Oud-West",52.3667061819831,4.85028778077934,"Apartment","Entire home/apt",1,84,0
"11179",2084860,"De Baarsjes - Oud-West",52.3712002561572,4.87027150253051,"Apartment","Entire home/apt",1,140,16
"11180",12079096,"De Baarsjes - Oud-West",52.3621121827083,4.861054521083,"Apartment","Private room",1,80,5
"11181",489832,"De Baarsjes - Oud-West",52.363617463237,4.86761694879847,"Apartment","Entire home/apt",1,100,9
"11182",3919829,"De Baarsjes - Oud-West",52.3709530699925,4.8618887382901,"Apartment","Entire home/apt",2,150,0
"11183",7589822,"De Baarsjes - Oud-West",52.3629463614277,4.86445978621792,"Apartment","Entire home/apt",1,99,6
"11184",872372,"De Baarsjes - Oud-West",52.3626885585425,4.85307459324378,"Apartment","Private room",1,55,32
"11185",3067783,"De Baarsjes - Oud-West",52.3666270072758,4.87287137701804,"Apartment","Entire home/apt",0,70,116
"11186",6246315,"De Baarsjes - Oud-West",52.3622916491194,4.87790433245208,"Apartment","Entire home/apt",4,175,2
"11187",3985308,"De Baarsjes - Oud-West",52.3669507609558,4.86702931210908,"Apartment","Entire home/apt",1,95,40
"11188",5099433,"De Baarsjes - Oud-West",52.3668663112481,4.86096001012088,"Apartment","Entire home/apt",2,155,17
"11189",12897486,"De Baarsjes - Oud-West",52.3675795616025,4.87231346051809,"Apartment","Entire home/apt",0,120,7
"11190",10013882,"De Baarsjes - Oud-West",52.3738417619017,4.85908093877601,"Apartment","Private room",1,99,2
"11191",12067351,"De Baarsjes - Oud-West",52.3666190874083,4.85581872435452,"House","Entire home/apt",2,160,5
"11192",13651077,"De Baarsjes - Oud-West",52.3667498092976,4.85827547364157,"Apartment","Entire home/apt",1,79,0
"11194",1199220,"De Baarsjes - Oud-West",52.3712112187364,4.86490039784779,"Apartment","Private room",1,60,9
"11195",150634,"De Baarsjes - Oud-West",52.3667374094823,4.86745551300641,"Apartment","Entire home/apt",1,120,6
"11196",9751654,"De Baarsjes - Oud-West",52.3584278739707,4.85932519115074,"Apartment","Entire home/apt",1,120,0
"11197",7392357,"De Baarsjes - Oud-West",52.3622320229441,4.8656936202074,"Apartment","Entire home/apt",1,120,4
"11198",13552732,"De Baarsjes - Oud-West",52.3680333780044,4.87539079875767,"Apartment","Entire home/apt",2,115,1
"11199",8244300,"De Baarsjes - Oud-West",52.3651435254724,4.86061373653411,"Apartment","Private room",1,75,23
"11200",4770878,"De Baarsjes - Oud-West",52.3650004874193,4.85643422438069,"Apartment","Entire home/apt",1,100,3
"11201",10236541,"De Baarsjes - Oud-West",52.36279804552,4.86894094247199,"Apartment","Entire home/apt",1,146,1
"11202",1657879,"De Baarsjes - Oud-West",52.3582009760328,4.85758321002091,"Apartment","Entire home/apt",1,99,9
"11203",13175981,"De Baarsjes - Oud-West",52.3673914176902,4.84982313292387,"Apartment","Entire home/apt",1,100,3
"11204",1199113,"De Baarsjes - Oud-West",52.3621207109188,4.86723641330523,"Apartment","Entire home/apt",2,140,10
"11205",9227262,"De Baarsjes - Oud-West",52.3679630828434,4.87298703815895,"Apartment","Entire home/apt",2,160,0
"11206",6015968,"De Baarsjes - Oud-West",52.3703750064635,4.85117827552587,"Apartment","Entire home/apt",1,125,6
"11207",13519851,"De Baarsjes - Oud-West",52.3621928917437,4.85556061111155,"Apartment","Private room",1,65,0
"11208",1166277,"De Baarsjes - Oud-West",52.3719013047555,4.84741240563771,"Apartment","Entire home/apt",1,99,19
"11209",6212531,"De Baarsjes - Oud-West",52.3634076986425,4.86373988712746,"Apartment","Entire home/apt",1,99,19
"11210",7277727,"De Baarsjes - Oud-West",52.3595773492102,4.85524680746921,"Apartment","Entire home/apt",3,251,1
"11211",12896261,"De Baarsjes - Oud-West",52.362662215297,4.86552805151567,"Apartment","Entire home/apt",1,130,1
"11213",10602473,"De Baarsjes - Oud-West",52.3721828243974,4.84874069157419,"Apartment","Entire home/apt",2,111,0
"11214",9586659,"De Baarsjes - Oud-West",52.3690688509958,4.8742657617874,"Apartment","Entire home/apt",1,210,0
"11215",1591252,"De Baarsjes - Oud-West",52.3658611240532,4.86165201969462,"Apartment","Private room",1,95,14
"11216",10035535,"De Baarsjes - Oud-West",52.3644809989521,4.85440442405402,"Apartment","Entire home/apt",1,84,3
"11217",1460117,"De Baarsjes - Oud-West",52.3648332907682,4.87556736609514,"Apartment","Entire home/apt",1,139,159
"11218",4114350,"De Baarsjes - Oud-West",52.3694944163968,4.85469398062053,"Apartment","Entire home/apt",1,120,7
"11219",9586600,"De Baarsjes - Oud-West",52.3618085336591,4.86446581780414,"Apartment","Entire home/apt",1,149,6
"11220",6997921,"De Baarsjes - Oud-West",52.3650908019965,4.86025700084516,"Apartment","Entire home/apt",1,80,0
"11221",6014875,"De Baarsjes - Oud-West",52.3658450250516,4.87662251489062,"Apartment","Entire home/apt",1,136,9
"11222",4638609,"De Baarsjes - Oud-West",52.3603591253057,4.86505282153844,"Apartment","Entire home/apt",1,159,26
"11223",10274700,"De Baarsjes - Oud-West",52.3616692571402,4.86772679858312,"House","Entire home/apt",3,276,4
"11224",7315774,"De Baarsjes - Oud-West",52.3687020041265,4.87361074219669,"Apartment","Private room",1,89,33
"11225",13256562,"De Baarsjes - Oud-West",52.3653139007027,4.86257242192127,"Apartment","Entire home/apt",2,90,0
"11226",2344785,"De Baarsjes - Oud-West",52.3673630011099,4.8767001057282,"House","Private room",1,100,43
"11227",13776526,"De Baarsjes - Oud-West",52.3641938868099,4.85297554297742,"Apartment","Entire home/apt",1,79,0
"11229",6375204,"De Baarsjes - Oud-West",52.3711725290309,4.86282910339507,"Apartment","Entire home/apt",2,130,10
"11230",870150,"De Baarsjes - Oud-West",52.3604067485981,4.85796667458734,"Apartment","Private room",1,45,88
"11231",11094991,"De Baarsjes - Oud-West",52.3718612028369,4.86484100311224,"Apartment","Entire home/apt",2,140,0
"11232",8799932,"De Baarsjes - Oud-West",52.3720924001693,4.86671030702697,"Apartment","Entire home/apt",2,105,16
"11233",11552425,"De Baarsjes - Oud-West",52.3692819684902,4.87330721591819,"Apartment","Entire home/apt",1,95,4
"11234",13324191,"De Baarsjes - Oud-West",52.3641512146919,4.85891473714328,"Apartment","Entire home/apt",1,80,0
"11235",2248564,"De Baarsjes - Oud-West",52.3673972505826,4.87229063211715,"Apartment","Entire home/apt",2,125,12
"11236",7884650,"De Baarsjes - Oud-West",52.3617578488124,4.85436307694191,"Apartment","Private room",1,59,7
"11237",8440169,"De Baarsjes - Oud-West",52.3686822988369,4.86555666918973,"Apartment","Private room",1,50,4
"11239",9849180,"De Baarsjes - Oud-West",52.3710115659452,4.87269891884526,"Apartment","Entire home/apt",1,175,1
"11240",12372306,"De Baarsjes - Oud-West",52.365552730623,4.86739808460059,"Apartment","Entire home/apt",1,130,5
"11241",6375750,"De Baarsjes - Oud-West",52.3644529841296,4.86295632663834,"Apartment","Entire home/apt",1,85,8
"11242",5391918,"De Baarsjes - Oud-West",52.3625351416753,4.85506686015982,"Apartment","Entire home/apt",1,195,13
"11244",13612763,"De Baarsjes - Oud-West",52.3716767867316,4.85923837941395,"Apartment","Private room",1,75,1
"11245",5655600,"De Baarsjes - Oud-West",52.3704379126657,4.86456743794203,"House","Entire home/apt",2,191,0
"11247",5027458,"De Baarsjes - Oud-West",52.3616607314223,4.85365320779394,"Apartment","Entire home/apt",2,87,6
"11248",12061733,"De Baarsjes - Oud-West",52.3647784978261,4.8661311311873,"Apartment","Entire home/apt",1,115,0
"11249",1919184,"De Baarsjes - Oud-West",52.3670231505601,4.86273353017371,"Apartment","Entire home/apt",1,99,25
"11250",9914554,"De Baarsjes - Oud-West",52.3626987334938,4.86179789255873,"Apartment","Entire home/apt",1,136,3
"11251",13238209,"De Baarsjes - Oud-West",52.361286253901,4.87039392556037,"Apartment","Entire home/apt",1,111,2
"11252",3885214,"De Baarsjes - Oud-West",52.3674424796691,4.85952044853366,"Apartment","Entire home/apt",1,99,8
"11253",8865931,"De Baarsjes - Oud-West",52.3610195247153,4.86738993680244,"Apartment","Private room",1,100,4
"11254",13387899,"De Baarsjes - Oud-West",52.3652902173726,4.87772936076486,"Apartment","Entire home/apt",1,150,0
"11255",3950707,"De Baarsjes - Oud-West",52.3710486269415,4.85333790568887,"Apartment","Entire home/apt",2,59,27
"11256",9586317,"De Baarsjes - Oud-West",52.3676792137366,4.86816343026037,"Apartment","Entire home/apt",1,95,4
"11257",13583998,"De Baarsjes - Oud-West",52.3617857991377,4.85375583135352,"Apartment","Entire home/apt",3,160,0
"11258",13256313,"De Baarsjes - Oud-West",52.3670509994658,4.8734169228938,"Apartment","Entire home/apt",3,150,0
"11259",13121124,"De Baarsjes - Oud-West",52.3690308163534,4.86820172070043,"Apartment","Entire home/apt",1,171,0
"11260",13420115,"De Baarsjes - Oud-West",52.3729860504114,4.85400365394992,"Apartment","Entire home/apt",2,120,0
"11261",181822,"De Baarsjes - Oud-West",52.3694104538292,4.87114459706802,"Apartment","Entire home/apt",1,97,79
"11262",9782861,"De Baarsjes - Oud-West",52.3617393952395,4.86286943973813,"Apartment","Entire home/apt",1,120,4
"11263",5981716,"De Baarsjes - Oud-West",52.366469395065,4.87278391973974,"Apartment","Entire home/apt",1,95,13
"11264",1623554,"De Baarsjes - Oud-West",52.3694254352182,4.87050589406635,"Apartment","Entire home/apt",2,125,47
"11265",13037419,"De Baarsjes - Oud-West",52.3710496271503,4.84825467296372,"Apartment","Entire home/apt",1,120,4
"11266",5093992,"De Baarsjes - Oud-West",52.3710282583965,4.87344510267242,"Apartment","Entire home/apt",3,651,2
"11267",6669803,"De Baarsjes - Oud-West",52.3738971338097,4.85610137184279,"Apartment","Private room",1,65,2
"11268",6669789,"De Baarsjes - Oud-West",52.3652380068513,4.87183225481695,"Apartment","Entire home/apt",2,150,12
"11269",9356764,"De Baarsjes - Oud-West",52.3713038331248,4.84958677239559,"Apartment","Entire home/apt",0,125,0
"11270",8144194,"De Baarsjes - Oud-West",52.3689226514025,4.85542826358814,"Apartment","Entire home/apt",2,70,1
"11271",2403258,"De Baarsjes - Oud-West",52.3686799138747,4.87324018982296,"Apartment","Entire home/apt",1,120,17
"11272",9585965,"De Baarsjes - Oud-West",52.3719367433175,4.86942633873868,"Apartment","Entire home/apt",2,130,6
"11273",3786000,"De Baarsjes - Oud-West",52.3605153314378,4.8639426005379,"House","Private room",1,35,133
"11274",8144164,"De Baarsjes - Oud-West",52.3698018571477,4.85350573471377,"Apartment","Entire home/apt",1,140,7
"11275",8602910,"De Baarsjes - Oud-West",52.3638187021826,4.87679074328633,"Apartment","Entire home/apt",2,150,6
"11276",9815325,"De Baarsjes - Oud-West",52.3692817556027,4.86628386221163,"Apartment","Entire home/apt",2,130,4
"11277",9946355,"De Baarsjes - Oud-West",52.3658330061816,4.86412390640603,"Apartment","Entire home/apt",1,210,0
"11278",13159034,"De Baarsjes - Oud-West",52.360357647527,4.86437109074457,"Apartment","Entire home/apt",1,125,2
"11279",3295857,"De Baarsjes - Oud-West",52.3651786622456,4.86298949155568,"Apartment","Entire home/apt",1,89,10
"11280",12351857,"De Baarsjes - Oud-West",52.3703308666431,4.85447968819503,"Apartment","Entire home/apt",2,140,4
"11281",5950023,"De Baarsjes - Oud-West",52.3631955430551,4.87455367396566,"House","Entire home/apt",2,230,7
"11282",13519421,"De Baarsjes - Oud-West",52.3608304724164,4.86136328130932,"Apartment","Entire home/apt",1,90,0
"11283",4442628,"De Baarsjes - Oud-West",52.3697491411495,4.86958636137217,"Apartment","Entire home/apt",2,200,11
"11284",1493489,"De Baarsjes - Oud-West",52.3710496138081,4.85477704840025,"Apartment","Entire home/apt",1,80,56
"11285",13617662,"De Baarsjes - Oud-West",52.3644290313498,4.8694181138163,"Apartment","Entire home/apt",2,150,0
"11286",838118,"De Baarsjes - Oud-West",52.3596039650736,4.85858591107794,"Apartment","Entire home/apt",1,89,37
"11287",13558183,"De Baarsjes - Oud-West",52.3670608721734,4.8648372394741,"Apartment","Private room",1,78,1
"11288",4835816,"De Baarsjes - Oud-West",52.368179395425,4.86741108476878,"Apartment","Entire home/apt",1,100,2
"11289",2902489,"De Baarsjes - Oud-West",52.3687768056206,4.85317652035247,"Apartment","Entire home/apt",1,70,12
"11290",9619915,"De Baarsjes - Oud-West",52.3661936357368,4.86599977531938,"Apartment","Entire home/apt",1,85,1
"11291",8112579,"De Baarsjes - Oud-West",52.369104623892,4.86636363927251,"Apartment","Entire home/apt",1,99,7
"11292",1558960,"De Baarsjes - Oud-West",52.3636507188115,4.87010066687573,"Apartment","Entire home/apt",1,99,28
"11293",5327291,"De Baarsjes - Oud-West",52.3674957682507,4.86307651451042,"Apartment","Entire home/apt",1,99,19
"11294",6408633,"De Baarsjes - Oud-West",52.3608458928197,4.85406731914762,"Apartment","Private room",1,89,17
"11295",9161113,"De Baarsjes - Oud-West",52.3667587344941,4.86620720776904,"Apartment","Private room",1,60,6
"11296",13748643,"De Baarsjes - Oud-West",52.3698762657397,4.85236597328039,"Apartment","Entire home/apt",1,70,0
"11297",4323054,"De Baarsjes - Oud-West",52.3737961557956,4.85894594122781,"Apartment","Entire home/apt",2,99,16
"11299",11356549,"De Baarsjes - Oud-West",52.3675849747032,4.87680066419226,"Apartment","Entire home/apt",2,141,18
"11300",2213673,"De Baarsjes - Oud-West",52.3720942639889,4.86094718126648,"Apartment","Entire home/apt",1,100,0
"11301",8898329,"De Baarsjes - Oud-West",52.3624011159285,4.86508915650082,"Apartment","Entire home/apt",1,120,1
"11302",1623828,"De Baarsjes - Oud-West",52.361009683947,4.85470374478657,"Apartment","Private room",1,70,22
"11303",181905,"De Baarsjes - Oud-West",52.3660489654928,4.87790237893376,"Apartment","Entire home/apt",1,105,310
"11304",4376327,"De Baarsjes - Oud-West",52.3698219447318,4.87262519896655,"Apartment","Entire home/apt",2,250,0
"11305",6080260,"De Baarsjes - Oud-West",52.3665400590483,4.87103418374821,"Apartment","Entire home/apt",1,100,19
"11306",4835069,"De Baarsjes - Oud-West",52.3693557756695,4.86438012066686,"House","Entire home/apt",3,350,4
"11307",5129359,"De Baarsjes - Oud-West",52.3664110585813,4.87141043861216,"Apartment","Entire home/apt",1,130,95
"11308",6112453,"De Baarsjes - Oud-West",52.372423307672,4.86025167432448,"Apartment","Entire home/apt",1,146,5
"11310",8930472,"De Baarsjes - Oud-West",52.3619973879043,4.86664957094591,"Apartment","Entire home/apt",2,125,2
"11311",4506762,"De Baarsjes - Oud-West",52.3670729281099,4.87548858871943,"Apartment","Entire home/apt",1,111,39
"11312",3785834,"De Baarsjes - Oud-West",52.3624502547032,4.86523944673606,"House","Private room",1,45,97
"11313",541808,"De Baarsjes - Oud-West",52.3739213755979,4.85843458175907,"Apartment","Private room",1,50,45
"11315",4080731,"De Baarsjes - Oud-West",52.3687346745992,4.85205440523046,"Apartment","Entire home/apt",1,79,8
"11316",5719099,"De Baarsjes - Oud-West",52.3665860294776,4.86694798429574,"Apartment","Entire home/apt",2,226,13
"11317",1182550,"De Baarsjes - Oud-West",52.3651481115361,4.86532540568957,"Apartment","Entire home/apt",3,220,28
"11318",7750670,"De Baarsjes - Oud-West",52.3679423723213,4.8718459332856,"Apartment","Private room",1,65,1
"11319",9454580,"De Baarsjes - Oud-West",52.3570228566359,4.85472057596602,"Apartment","Entire home/apt",1,95,7
"11320",5391344,"De Baarsjes - Oud-West",52.360626747184,4.86335270647334,"Apartment","Entire home/apt",2,181,5
"11323",738219,"De Baarsjes - Oud-West",52.3731866954037,4.8651647099127,"Apartment","Entire home/apt",1,100,11
"11325",13321215,"De Baarsjes - Oud-West",52.370605251061,4.84960437598187,"Apartment","Private room",1,65,1
"11326",3001581,"De Baarsjes - Oud-West",52.3634104155361,4.87402458602287,"Apartment","Entire home/apt",1,99,6
"11327",1182623,"De Baarsjes - Oud-West",52.3693422412212,4.87356169213849,"House","Entire home/apt",5,511,11
"11329",3720623,"De Baarsjes - Oud-West",52.3657844202398,4.87550171868737,"Apartment","Entire home/apt",1,200,0
"11330",13190540,"De Baarsjes - Oud-West",52.3698960363664,4.85132230536103,"Apartment","Entire home/apt",1,130,3
"11331",5817729,"De Baarsjes - Oud-West",52.3740367743928,4.85804049339871,"Apartment","Entire home/apt",2,150,0
"11332",574760,"De Baarsjes - Oud-West",52.3710714488182,4.86183893099756,"Apartment","Entire home/apt",1,69,257
"11333",1328500,"De Baarsjes - Oud-West",52.3699085309799,4.87196912474169,"Apartment","Entire home/apt",4,300,14
"11335",2278749,"De Baarsjes - Oud-West",52.3689789489592,4.87022172038634,"Apartment","Entire home/apt",1,125,12
"11336",1000782,"De Baarsjes - Oud-West",52.3602735732057,4.8634997191188,"Apartment","Entire home/apt",1,115,1
"11337",7947587,"De Baarsjes - Oud-West",52.3663342111448,4.8760724046618,"Apartment","Private room",1,100,3
"11338",10404760,"De Baarsjes - Oud-West",52.3642920239739,4.8760947475301,"Apartment","Entire home/apt",1,125,16
"11339",11748214,"De Baarsjes - Oud-West",52.3708800347616,4.86573348010458,"Apartment","Private room",1,35,1
"11340",9292601,"De Baarsjes - Oud-West",52.3723118608877,4.85048994488565,"Apartment","Entire home/apt",1,111,13
"11341",9880410,"De Baarsjes - Oud-West",52.3632553863516,4.87740434120783,"Apartment","Private room",1,130,0
"11342",6013780,"De Baarsjes - Oud-West",52.3677124220836,4.8644352781609,"Apartment","Private room",1,150,8
"11343",9880384,"De Baarsjes - Oud-West",52.3724006994006,4.87387792173485,"Apartment","Entire home/apt",2,115,0
"11344",11748137,"De Baarsjes - Oud-West",52.3621700878883,4.85071682501617,"Apartment","Private room",1,55,5
"11345",3195674,"De Baarsjes - Oud-West",52.3717457871533,4.86938797248445,"Apartment","Entire home/apt",1,105,8
"11346",9323289,"De Baarsjes - Oud-West",52.3665239676348,4.85028572056062,"Apartment","Entire home/apt",2,89,2
"11347",13648654,"De Baarsjes - Oud-West",52.3624615368237,4.85022627488097,"Apartment","Entire home/apt",1,104,0
"11348",2016004,"De Baarsjes - Oud-West",52.3589672774663,4.86033918445089,"Apartment","Entire home/apt",1,150,17
"11349",12239600,"De Baarsjes - Oud-West",52.3701667269246,4.86566443571526,"Apartment","Private room",1,25,1
"11350",12927726,"De Baarsjes - Oud-West",52.3632252122554,4.85562404073418,"Apartment","Entire home/apt",1,99,3
"11351",7455430,"De Baarsjes - Oud-West",52.3686485988834,4.85263931508534,"Apartment","Entire home/apt",1,99,7
"11352",6472396,"De Baarsjes - Oud-West",52.3612611895307,4.86130527467788,"Apartment","Entire home/apt",2,120,0
"11353",13779526,"De Baarsjes - Oud-West",52.3650805104195,4.87660012097435,"Apartment","Entire home/apt",1,99,0
"11354",4604482,"De Baarsjes - Oud-West",52.3641103363769,4.8627359240404,"Apartment","Entire home/apt",1,120,3
"11355",9781785,"De Baarsjes - Oud-West",52.3664124648602,4.85467971133602,"Apartment","Entire home/apt",2,99,18
"11356",13681188,"De Baarsjes - Oud-West",52.3703891279805,4.85521290526875,"Apartment","Entire home/apt",2,149,0
"11357",4669961,"De Baarsjes - Oud-West",52.3692561728248,4.84879554258862,"Apartment","Entire home/apt",1,100,3
"11358",2245125,"De Baarsjes - Oud-West",52.3651224328085,4.87656045982595,"Apartment","Entire home/apt",2,175,3
"11359",6242822,"De Baarsjes - Oud-West",52.3604300824266,4.86221284223434,"Apartment","Entire home/apt",1,79,5
"11360",11747834,"De Baarsjes - Oud-West",52.3654012131881,4.87503579614365,"Apartment","Entire home/apt",1,120,2
"11361",6026663,"De Baarsjes - Oud-West",52.3672939897106,4.87601863039156,"Apartment","Entire home/apt",3,191,8
"11362",3588586,"De Baarsjes - Oud-West",52.3637412428356,4.87824526857088,"Apartment","Entire home/apt",1,125,2
"11363",11616741,"De Baarsjes - Oud-West",52.3704829240133,4.87101907747794,"Apartment","Entire home/apt",1,120,12
"11364",1674154,"De Baarsjes - Oud-West",52.3652030673436,4.85622570366128,"Apartment","Entire home/apt",1,70,9
"11366",6144445,"De Baarsjes - Oud-West",52.3686671978476,4.87312442134508,"Apartment","Entire home/apt",1,85,3
"11367",2146724,"De Baarsjes - Oud-West",52.3711670491261,4.87000048894327,"House","Entire home/apt",2,100,30
"11369",1294751,"De Baarsjes - Oud-West",52.3620263246824,4.84998598057507,"Apartment","Entire home/apt",2,99,7
"11370",10581402,"De Baarsjes - Oud-West",52.3699891558385,4.85427005469591,"Apartment","Entire home/apt",1,80,5
"11371",8677376,"De Baarsjes - Oud-West",52.3687391281726,4.85138410392634,"Apartment","Entire home/apt",1,75,3
"11372",13418874,"De Baarsjes - Oud-West",52.3611792987031,4.85676158684162,"Apartment","Entire home/apt",1,150,0
"11373",13353306,"De Baarsjes - Oud-West",52.3711837493364,4.86415796911161,"Apartment","Entire home/apt",2,175,0
"11375",12075324,"De Baarsjes - Oud-West",52.3612239944277,4.8561698451018,"Apartment","Entire home/apt",1,120,3
"11376",3850557,"De Baarsjes - Oud-West",52.3706758469306,4.87277218402624,"Apartment","Entire home/apt",1,150,7
"11377",6537510,"De Baarsjes - Oud-West",52.368049406732,4.85585967505826,"Apartment","Private room",1,68,36
"11378",7467320,"De Baarsjes - Oud-West",52.3604122143004,4.86013218548019,"Apartment","Entire home/apt",2,129,26
"11379",8503577,"De Baarsjes - Oud-West",52.36963743566,4.86826183504435,"Apartment","Entire home/apt",2,200,5
"11381",13058257,"De Baarsjes - Oud-West",52.3727610894076,4.85994855259216,"Apartment","Entire home/apt",1,120,1
"11383",13779134,"De Baarsjes - Oud-West",52.3678338100726,4.87356506803061,"Apartment","Entire home/apt",2,251,0
"11384",11976845,"De Baarsjes - Oud-West",52.3593387642897,4.85133378269195,"Apartment","Entire home/apt",2,120,1
"11385",10095391,"De Baarsjes - Oud-West",52.3656240260948,4.87803016386717,"Apartment","Entire home/apt",1,195,1
"11387",12239530,"De Baarsjes - Oud-West",52.3744099416157,4.86293630475382,"Apartment","Entire home/apt",2,150,0
"11388",901789,"De Baarsjes - Oud-West",52.369238961631,4.85318352442429,"Apartment","Entire home/apt",1,95,12
"11389",11289242,"De Baarsjes - Oud-West",52.3710897477215,4.8745302301681,"Apartment","Entire home/apt",2,120,12
"11391",2245266,"De Baarsjes - Oud-West",52.3681862331934,4.87576575854414,"Apartment","Private room",1,90,13
"11392",7160403,"De Baarsjes - Oud-West",52.3658637545633,4.87627400241065,"Apartment","Entire home/apt",0,120,17
"11393",2343023,"De Baarsjes - Oud-West",52.3725536336649,4.87371871287085,"Apartment","Entire home/apt",1,100,3
"11394",13541394,"De Baarsjes - Oud-West",52.3573694549544,4.85770644725506,"Apartment","Entire home/apt",2,150,2
"11395",9322593,"De Baarsjes - Oud-West",52.3691070999284,4.86950841614072,"Apartment","Entire home/apt",3,115,23
"11396",5324888,"De Baarsjes - Oud-West",52.3708069120744,4.85003154596684,"Apartment","Entire home/apt",1,129,38
"11397",13549633,"De Baarsjes - Oud-West",52.3618013432558,4.86362286210294,"Apartment","Entire home/apt",1,111,0
"11398",5235666,"De Baarsjes - Oud-West",52.3611411595307,4.8584069970977,"Apartment","Private room",1,70,10
"11399",5062713,"De Baarsjes - Oud-West",52.3717501205084,4.84944015091982,"Apartment","Entire home/apt",2,146,6
"11400",10078899,"De Baarsjes - Oud-West",52.3598851905752,4.85506666644322,"Apartment","Private room",1,60,7
"11401",6930480,"De Baarsjes - Oud-West",52.3692349631848,4.85331759791662,"Apartment","Entire home/apt",1,120,16
"11402",13123607,"De Baarsjes - Oud-West",52.3637539585479,4.87258453409369,"Apartment","Entire home/apt",0,97,3
"11403",12599255,"De Baarsjes - Oud-West",52.3618867004658,4.86143134855948,"Apartment","Entire home/apt",2,129,1
"11404",7782351,"De Baarsjes - Oud-West",52.3702663399692,4.8611875944808,"Apartment","Entire home/apt",2,190,5
"11405",1195964,"De Baarsjes - Oud-West",52.3620815084702,4.86967384984352,"Apartment","Entire home/apt",1,75,16
"11406",5357470,"De Baarsjes - Oud-West",52.3666573096089,4.87084399607157,"Apartment","Entire home/apt",0,85,56
"11407",10062493,"De Baarsjes - Oud-West",52.3707015203696,4.84839406041398,"Apartment","Private room",1,90,7
"11408",11588344,"De Baarsjes - Oud-West",52.3573655306251,4.85809987557562,"Apartment","Entire home/apt",1,125,4
"11409",3194778,"De Baarsjes - Oud-West",52.3718990955863,4.8706989964514,"Apartment","Entire home/apt",2,251,40
"11410",1064665,"De Baarsjes - Oud-West",52.3659364113808,4.87324238322396,"Apartment","Entire home/apt",1,100,19
"11411",13713084,"De Baarsjes - Oud-West",52.3645883713553,4.8611636493825,"Apartment","Entire home/apt",1,86,0
"11412",11746991,"De Baarsjes - Oud-West",52.3713483889237,4.86509891963475,"Apartment","Private room",1,25,2
"11413",7954367,"De Baarsjes - Oud-West",52.3726350994689,4.85437363408591,"Apartment","Private room",1,65,52
"11414",3883287,"De Baarsjes - Oud-West",52.3701800643086,4.86378109952045,"Apartment","Entire home/apt",0,89,27
"11415",11026700,"De Baarsjes - Oud-West",52.358085216004,4.85777545802304,"Apartment","Private room",1,99,13
"11416",13254921,"De Baarsjes - Oud-West",52.3723728221163,4.86234230041328,"Apartment","Entire home/apt",1,130,1
"11417",3555570,"De Baarsjes - Oud-West",52.3712634299011,4.8718031698251,"Apartment","Private room",1,90,3
"11418",6143603,"De Baarsjes - Oud-West",52.3700781364768,4.84862054750014,"Apartment","Entire home/apt",2,111,2
"11419",13057640,"De Baarsjes - Oud-West",52.3672555663062,4.87566083261436,"Apartment","Entire home/apt",1,100,3
"11420",4570711,"De Baarsjes - Oud-West",52.3711693540474,4.85423014795575,"Apartment","Entire home/apt",1,100,16
"11421",9223760,"De Baarsjes - Oud-West",52.3667294334567,4.86558261601559,"Apartment","Private room",1,69,15
"11422",11517521,"De Baarsjes - Oud-West",52.3668159715927,4.85086105824938,"Apartment","Private room",1,100,2
"11423",1916480,"De Baarsjes - Oud-West",52.3630236458098,4.86267098706065,"Apartment","Entire home/apt",1,99,10
"11424",10206781,"De Baarsjes - Oud-West",52.3717243910599,4.85272053257494,"Apartment","Entire home/apt",1,100,1
"11425",7781948,"De Baarsjes - Oud-West",52.3721871879071,4.86641036883298,"Apartment","Entire home/apt",1,100,3
"11426",11416838,"De Baarsjes - Oud-West",52.3720935943671,4.85234649622437,"Apartment","Entire home/apt",1,80,4
